id,statement,label
10184,Ze geven moed aan beleidsmensen om de nodige maatregelen te nemen die elders al genomen zijn.,NF
10187,"Er moet ook iets gedaan worden aan de vleesconsumptie, want dat is een heel grote reden van vervuiling en dat maakt je ecologische voetafdruk enorm.",FNR
10188,"Dat Schauvliege met 300 jongeren wil gaan praten, vindt Anuna weinig efficiënt.",FNR
10190,"Wat is het antwoord van Bart De Wever (N-VA) aan de 35.000 ""klimaat­spijbelaars""?",NF
10191,"Aan de partijvoorzitters van Groen, CD&V en Open VLD werd donderdagavond in ""Terzake"" gepolst naar hun antwoord op de 35.000 ""klimaatspijbelaars"".",FNR
10192,"Wat het antwoord was van N-VA-voorzitter Bart De Wever werd vanochtend gevraagd tijdens de V-dagen van zijn partij, het startschot voor hun verkiezingscampagne.",FNR
10196,Antwoord van N-VA in mei?,NF
10197,"Partijvoorzitters na 35.000 klimaatspijbelaars: ja tegen klimaatwet, maar wat moet daar allemaal in staan?",FNR
10198,Dat klimaat een belangrijk thema wordt bij de verkiezingen in mei staat buiten kijf.,NF
10199,"Het antwoord van N-VA is volgens De Wever ""een economisch groeimodel, en geen economisch krimpmodel zoals in het groene verhaal"".",FNR
10200,"Aan de orde is het mondelinge vragenuur, overeenkomstig artikel 136 van het Reglement van Orde.",FNR
10202,"We beginnen met de vraag van mevrouw Agema namens de PVV aan de minister voor Medische Zorg, die ik ook van harte welkom heet, over het toezicht op medische implantaten.",FNR
10204,"Een pak melk waar iets mis mee is, is in vier uur traceerbaar, maar een implantaat in je lichaam niet.",FR
10207,"Voordat een implantaat op de markt komt, wordt er weinig onderzoek gedaan, en als het eenmaal op de markt is, wordt het nauwelijks gevolgd.",FR
10211,Mensen lopen gevaar en worden in levensgevaarlijke situaties gebracht.,FNR
10217,In 2017 werd ons amendement aangenomen dat de traceerbaarheid van onveilige implantaten wilde regelen door deze te voorzien van een uniforme identificatiecode oftewel barcodering.,FNR
10222,"Drie: hoe gaat hij ervoor zorgen dat mensen met een implantaat niet langer gevaar lopen op lekkage, lege batterijen, loszittende schroefjes of, erger, fatale bijwerkingen?",FR
10224,Ik geef het woord aan de minister.,FNR
10227,Nog niet alle implantaten hebben zo'n codering.,FNR
10230,De Europese verplichting van het plaatsen van zo'n unieke barcodering geldt vanaf 2021.,FNR
10234,"Dat is vrijwillig, en het gaat veel sneller dan Europese regelgeving.",FNR
10243,"Niet alleen nam deze minister het ministerie over van zijn oud-collega Schippers, hij nam ook haar politieke pet over.",FNR
10248,Er zitten nu mensen thuis met in hun lichaam allerhande implantaten waarvan ze niet weten of die implantaten mankementen hebben.,FR
10249,"Op het moment dat de mankementen aangetoond worden, weten wij ook niet bij welke mensen die implantaten zijn geplaatst.",FNR
10257,Ik vind het belangrijk dat we vanaf 1 januari een landelijk implantatenregister met een wettelijke basis hebben.,NF
10259,Zo heb ik het in het afgelopen voorjaar met de Kamer bediscussieerd en dat is ook de route die ik wil volgen.,FNR
10265,"De minister is afwezig bij de uitzending van Radar, waar glashard wordt aangetoond dat fabrikanten letterlijk over lijken gaan om grof geld te verdienen.",FR
10274,"Nee, we hebben die taak belegd bij de inspectie en daar is die taak goed belegd.",FNR
10276,Dat is heel treffend geformuleerd.,NF
10287,"Mevrouw Van den Berg, namens het CDA.",FNR
10293,"Ik vind dat Meldpunt Bijwerkingen heel belangrijk, veel belangrijker dan het laatste verslag van het meldpunt doet vermoeden.",NF
10296,"De heer Raemakers, namens het CDA.",FNR
10298,Ik zag ook de heer Kerstens.,FNR
10313,"De heer Kerstens, namens de PvdA.",FNR
10315,"De Franse gezondheidsinspectie heeft een brief op hoge poten gestuurd naar de minister van volksgezondheid, met als gevolg dat een bepaald soort borstimplantaten, getextureerde implantaten, per direct verboden is.",FNR
10317,"Mijn vraag is of hij bij het beantwoorden van die vragen toch even de tijd heeft genomen om zijn Franse collega te bellen en of hij ook per direct zo'n verbod gaat afkondigen voor die implantaten die bewezen onveilig zijn, tot er meer helderheid is.",FNR
10348,"Ik denk dat met de nieuwe Europese verordening, die in 2020 van start gaat, de eisen alleen maar hoger en zwaarder worden.",NF
10354,Daar ben ik graag toe bereid.,NF
10358,"Dat moet beter, en dat wil ik graag uitleggen in een brief.",NF
10359,"Ik stel voor dat ik u die voor het eind van het jaar toezend, voorzitter.",FNR
10363,De vraag gaat over het bericht dat Rusland Oekraïense marineschepen aanvalt in de Zwarte Zee.,FNR
10370,"Na maanden waarin Rusland Oekraïense schepen heeft vertraagd en soms heeft tegengehouden, ramden Russische schepen bij daglicht Oekraïense schepen, schoten ze op de bemanning en gijzelden ze vervolgens niet alleen de schepen, maar ook de mensen.",FR
10375,De actie op zondag is zo bezien een van de brutaalste en ook gevaarlijkste escalaties die we in tijden hebben gezien.,NF
10388,Minister Blok heeft namens Nederland via alle kanalen alle partijen opgeroepen tot de-escalatie.,FNR
10396,Collega Blok zal hier donderdag bij het AO over de NAVO ook op terugkomen.,NF
10403,Ik wijs ook op de salamitactiek van Poetin.,NF
10410,Het is zoals deze minister zegt een schending van het internationaal recht.,FNR
10412,"Juist nu Trump onduidelijk is, wordt de Europese Unie getest.",NF
10418,Ik heb nu geen specifieke informatie over het lot en de mogelijke overdracht van de zes gewonde zeelieden.,FNR
10439,"De minister is er ook goed mee bezig maar wellicht dat de minister ook richting de vergadering van aanstaande donderdag kan kijken in hoeverre het momentum voor dat soort maatregelen voor zo'n nieuwe wet, ook in Europa nu veel beter is.",NF
10448,De vragen gaan over een Europees leger.,FNR
10452,"Bovendien had de minister van Defensie de week daarvoor ook al gezegd dat zo'n Europees leger er wat Nederland betreft niet moet komen, zoals trouwens ook de minister-president zei.",FNR
10462,"Wat vindt zij van haar collega, de minister van Binnenlandse Zaken, die in het buitenland dingen roept over Defensie, die lijnrecht staan tegenover wat zij bij herhaling daarover heeft gezegd?",FR
10471,"Sowieso dank u wel, namens het kabinet.",NF
10473,De lijn van het kabinet is klip-en-klaar en helder: een Europees leger gaat Nederland veel te ver.,FNR
10474,Dat heb ik meerdere keren in uw Kamer aangegeven.,FNR
10476,"Een meerderheid van uw Kamer steunt die lijn van harte, zo is mij gebleken, vanuit het argument dat de beslissingsbevoegdheid over inzet te allen tijde bij onze regering en uw Kamer blijft liggen.",FNR
10486,Goed dat de minister van Defensie nog eens aangeeft dat de minister van Binnenlandse Zaken in het buitenland in ieder geval niet namens het kabinet heeft gesproken.,FNR
10493,"Zo stevig als de minister hier vorige week was, toen ze naar haar mening — want daarover kun je van mening verschillen — gepasseerd werd, zo slapjes is ze eigenlijk vandaag.",NF
10495,Want het gaat wel ergens over.,NF
10506,Dat komt omdat de soevereiniteit op de zwaardmacht te allen tijde wat ons betreft moet liggen bij de Nederlandse regering en bij het Nederlands parlement.,NF
10511,"Ja, dat heeft er niks mee te maken.",NF
10523,Allemaal in Brussel om die Europese defensiesamenwerking te blijven stimuleren en uiteindelijk daarmee ook mee te werken aan het doel van D66 en te komen tot de Europese krijgsmacht?,NF
10527,We hebben dat bij elkaar gebracht.,FNR
10537,"Als je kijkt naar de praktijk in Europa, worden er steeds meer stappen genomen richting dat Europese leger.",FR
10539,"Het oorlogspotje, genoemd de vredesfaciliteit, van Mogherini: 10,5 miljard euro.",FNR
10540,Het is minister-president Rutte ten voeten uit.,NF
10541,"Hij zegt het een, hij doet het ander.",FNR
10542,"Mevrouw Karabulut, de microfoon staat uit, niemand hoort u.",FNR
10556,"Omdat de soevereiniteit hier, bij dit parlement moet blijven liggen als het gaat om de inzet van onze militairen.",NF
10567,Daar reageerden wij op datgene wat de heer Macron en mevrouw Merkel hadden ingebracht.,FNR
10570,"Tweede vraag, de heer Stoffer.",FNR
10579,"Als je iemand tegenkomt, wil je weten wie je voor je hebt en hem of haar kunnen aanspreken, in de tram, op school, in het gemeentehuis.",NF
10589,"Juist als je je als burgemeester druk maakt om veiligheid en juist als je jezelf, zoals in het geval van burgemeester Halsema, progressief noemt en zegt op te komen voor de vrijheid van vrouwen, dan zou je deze wet moeten willen handhaven, omdat het in Nederland nooit normaal mag worden dat mannen denken te kunnen bepalen dat hun vrouwen zich volledig moeten bedekken.",FNR
10593,"Ja, u vervangt de minister.",FNR
10595,Die uitspraken van de burgemeester van Amsterdam hebben veel verontwaardiging opgeroepen.,FNR
10597,Die wet geldt dus ook in Amsterdam.,FNR
10604,Die maanden zijn gebruikt om het ook interdepartementaal af te stemmen.,FNR
10605,Ik zeg u mede namens de minister van Binnenlandse Zaken toe om zo snel als mogelijk het vervolgtraject in te zetten.,FNR
10630,Mevrouw Becker heeft gevraagd: kan het nog per 1 januari?,FNR
10656,"Als dat zo is, dan maakt dat de opmerking van de burgemeester van Amsterdam nog opmerkelijker, omdat het niet over duizenden mensen zou gaan.",FNR
10659,Vóór de behandeling van het wetsvoorstel in de Kamer hebben de vrouwen uitgebreid aangegeven dat het om hun eigen keuze gaat.,FNR
10662,"Voorzitter, ik respecteer keuzes die het lokaal gezag maakt voor zover die betrekking hebben op zaken waarover men bevoegd kan spreken.",NF
10663,In dit geval gaat het over strafrechtelijke handhaving.,FNR
10665,"Zoals gezegd, de wet geldt in heel Nederland, dus ook in Amsterdam.",FNR
10671,Deze wet is er niet voor niks.,NF
10677,Het is niet aan de burgemeester in persoon om daar een positie over in te nemen.,FNR
10678,Het is aan de driehoek en in dit geval belegd bij de officier van justitie.,FNR
10689,"Tegelijkertijd zijn wij volstrekt, maar dan ook volstrekt helder geweest dat ook voor burgemeesters geldt, vooral voor burgemeesters in een voorbeeldfunctie, dat zij de eed afgelegd hebben en beloofd hebben dat men getrouw zal zijn aan de Grondwet, alle wetten zal nakomen en de plicht als burgemeester naar eer en geweten zal vervullen.",FNR
10691,Dat geldt dus ook voor deze burgemeester.,NF
10695,Ik wens de bewindspersonen daar van harte sterkte en wijsheid bij.,NF
10721,Wat hier gebeurt - u gaf het volgens mij net ook zelf toe - is dat een burgemeester aankondigt de ambtseed te willen schenden.,FNR
10725,Ik vervang hier minister Ollogren.,FNR
10746,De vergadering wordt enkele ogenblikken geschorst.,FNR
10753,ABN AMRO hebben verdeeld de afgelopen twee jaar.,FNR
10757,Klopt het dat zestien medewerkers van ABN AMRO 15 miljoen euro verdeelden?,NF
10762,"Ik ben daar een beetje argwanend over, omdat het eerste wetsvoorstel dat de minister van Financiën aankondigde een versoepeling van de bonuswet voor flitshandelaren was.",FNR
10766,"Is dit de enige casus bij ABN AMRO of zijn er nog meer van dergelijke private-equitystructuren in de bank, waarmee medewerkers ook de bonuswet omzeilen?",FR
10767,Dan is nu het woord aan de minister.,FNR
10787,"En is de minister ook bereid de wet aan te scherpen, zodat dit ook expliciet verboden wordt?",NF
10789,Ik heb nog geen antwoord op de vraag of dit vaker voorkomt bij ABN AMRO.,FNR
10796,"Dat gezegd hebbende, heeft ABN AMRO zelf ook geconstateerd dat het inderdaad wel een ingewikkeld verhaal is, gegeven het beheerste beloningsbeleid dat we in Nederland kennen.",FNR
10799,Andere banken — een andere vraag van de heer Nijboer — zijn ABN AMRO hierin al voorgegaan.,FNR
10805,Het gaat er natuurlijk uiteindelijk om of de risico's binnen een bank toenemen?,NF
10816,Dat is ook de constatering die ABN AMRO zelf heeft gedaan.,FNR
10817,Daarom heeft ABN AMRO zelf besloten om deze participatie op afstand te plaatsen en van de hand te doen.,FNR
10832,Ook dochterondernemingen van buitenlandse banken vallen er niet onder.,FNR
10834,Dat heeft er natuurlijk mee te maken dat Nederland een strengere bonuswetgeving heeft aangenomen dan andere Europese landen.,FR
10837,Hoe ga je het dan handhaven?,NF
10841,"Dit keer gaat het over bonussen, maar eerder hebben wij gezien dat de bank jarenlang via dividendstrippen heeft gejat van de Belastingdienst.",FR
10844,Moet de bank nou niet eens binnenstebuiten worden gekeerd om dit soort agressieve onderdelen van de bank echt aan te pakken?,NF
10849,De minister zei dat ABN AMRO afscheid heeft genomen van dit equityfonds en van deze medewerkers omdat dit niet in de geest van het beloningsbeleid van ABN AMRO is.,FNR
10857,ABN AMRO begrijpt het ook heel goed.,NF
10858,Daarom hebben ze de conclusie getrokken dat ze deze activiteiten niet meer willen en hebben ze die op afstand geplaatst.,FNR
10863,De vraag gaat over het bericht dat giftige PFAS — dat zijn PerFluor-Alkyl Stoffen — wijdverspreid aangetroffen worden en het RIVM de norm van de Europese Autoriteit voor Voedselveiligheid betwist.,FNR
10870,"Die stoffen worden in Nederland overal aangetroffen, niet alleen in Dordrecht, waar Chemours gevestigd is — het bedrijf dat die stoffen maakt — maar ook rond Schiphol, Sliedrecht, Papendrecht, Helmond, Eindhoven, Moerdijk; de totale lijst is langer.",FR
10875,Wat is de reactie van de staatssecretaris op die noodkreet van de gemeenten?,NF
10880,Wat gaat zij doen om die bedrijven tot betaling te dwingen?,NF
10882,"Het RIVM hanteert bepaalde normen voor blootstelling, maar de Europese Autoriteit voor Voedselveiligheid, EFSA, presenteerde afgelopen zomer veel strengere normen.",FNR
10892,"Hoe komen we nou bij ""de vervuiler betaalt""?",NF
10894,Steeds is er in de Kamer breed het uitgangspunt dat de vervuiler zou moeten betalen.,FNR
10924,Moeten we die alternatieven niet zo snel mogelijk implementeren?,NF
10931,"Daar zullen we, denk ik, volgende week, wanneer we de discussie hebben over de Aanvullingswet bodem, nog uitgebreider over spreken.",NF
10938,"Tot slot, de heer Wassenberg.",FNR
10940,Want ik zei al: de brandweer heeft al in beeld dat er alternatieven zijn.,FNR
10946,Ik zei net al dat we het hier hebben over een probleem dat landelijk ook een consistent beleid vereist.,FNR
10959,"De discussie die zij voeren, voeren zij op wetenschappelijke gronden.",FNR
10973,Dat is in ons aller belang.,NF
10974,"De enige belangen die het RIVM heeft, zijn die van volksgezondheid en milieu en ook in dat licht hebben zij natuurlijk hun vragen gesteld aan de EFSA.",FNR
10977,"Hoe gaan we er nou voor zorgen dat gemeentes weten waar ze mee te maken hebben en dan ook de juiste stappen zetten die misschien niet altijd financieel voordelig zijn, maar die toch nodig zijn voor de volksgezondheid?",NF
10980,Daarnaast vind ik het van belang dat we niet alle gemeenten het wiel helemaal zelf apart opnieuw laten uitvinden.,NF
10981,Er is een landelijk expertisecentrum en mijn gesprek met de decentrale overheden is er juist op gericht om er in eerste instantie eens met elkaar naar te kijken.,FNR
10990,"En nu de vraag, mevrouw Kröger.",NF
11000,Volgens mij verschillen mevrouw Kröger en ik hierin eigenlijk niet van opvatting.,NF
11008,Ik heb het aangemeld om over anderhalve week in de Milieuraad te bespreken.,FNR
11013,De staatssecretaris zegt: dat is een wetenschappelijke discussie.,FNR
11014,Maar de EFSA wordt altijd genoemd als dé autoriteit en er wordt altijd gezegd: over de adviezen van EFSA moet je niet gaan twijfelen.,FNR
11016,De norm is nog niet gepubliceerd.,FNR
11027,Alleen moet er nog een officiële publicatie plaatsvinden.,FNR
11040,"Niet alleen multinationals als Google en Facebook doen dat, maar tegenwoordig ook de helft van de gemeenten en 63% van de ministeries, blijkt uit onderzoek van het Centraal Bureau voor de Statistiek, maar helaas met gebrekkige controle.",FR
