sentence_id,content,ID,S_ID,POS_CC,POS_CD,POS_DT,POS_EX,POS_FW,POS_IN,POS_JJ,POS_JJR,POS_JJS,POS_LS,POS_MD,POS_NN,POS_NNS,POS_NNP,POS_NNPS,POS_PDT,POS_POS,POS_PRP,POS_PRP$,POS_RB,POS_RBR,POS_RBS,POS_RP,POS_SYM,POS_TO,POS_UH,POS_VB,POS_VBZ,POS_VBP,POS_VBD,POS_VBN,POS_VBG,POS_WDT,POS_WP,POS_WP$,POS_WRB,POS_COMMA,POS_COLON,POS_lBRACKET,POS_rBRACKET,POS_POINT,LENGTH,OBJ,SENT,CON_SPEAKER,category
1426,Ons land is dus een van de achtentwintig landen dat als trouwe bondgenoot binnen de Noord-Atlantische Verdragsorganisatie zijn deel daarvan opneemt onder het leiderschap van Duitsland.,671,1426,2,0,4,0,0,3,1,0,0,0,1,5,1,3,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0.9000000000,0.700000000,NULL,CFS
301,"Ik meen niet, collega’s, dat dat de bedoeling is",434,301,2,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,11,0.0000000000,0.000000000,NULL,NFS
597,Uw laatste vraag ging over cao nr.,487,597,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0.2000000000,-0.050000000,NULL,US
1743,"Mijnheer de voorzitter, collega's, ik heb gisteren samen met de minister van Defensie de beschuldigingen die werden geuit door de Russische media en door de woordvoerder van het Russische ministerie van Buitenlandse Zaken over een vermeende luchtaanval van de Belgische luchtmacht op het dorp Hassadjek in de regio van Aleppo in de nacht van 17 op 18 oktober 2016, met klem ontkend.",735,1743,1,3,11,0,0,15,5,0,0,0,2,11,2,5,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,1,66,0.2250000000,-0.050000000,NULL,CFS
1694,"Mijnheer de voorzitter, heren ministers, wij zitten met een probleem, met name dat Rusland België ervan beschuldigt dat twee van zijn F-16’s dinsdag een bombardement hebben uitgevoerd waarbij minstens zes burgerslachtoffers zijn gevallen.",725,1694,2,2,3,0,0,2,0,0,0,0,3,5,6,3,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,0,1,37,0.0000000000,0.000000000,NULL,CFS
927,De Gewesten moeten op hun manier en op hun plaats bij de erkenning van de moskeeën – dat is hun verantwoordelijkheid – ex ante en ex post doen wat moet om de rekeningen zo goed mogelijk te volgen.,577,927,3,0,4,0,0,4,3,0,0,0,3,10,1,1,0,0,0,2,3,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,0.6000000000,0.100000000,NULL,NFS
529,"De grootste bank in België, waarin wij twee bestuurders hebben: geen visie",478,529,0,1,1,0,0,1,0,0,1,0,1,2,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14,0.0000000000,0.000000000,NULL,US
959,"De initiatieven van de ziekenhuis- groep Jolimont zijn niet het gevolg van mijn beslissingen, maar werden al lang geleden genomen: de nieuwe kraamafdeling in La Louvière werd immers vorige maand ingehuldigd.",584,959,1,0,4,0,0,3,4,0,0,0,2,5,2,2,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,35,0.3666666667,0.016666667,NULL,CFS
832,Europa bedrijft de diplomatie van het beheer van de gevolgen van de conflicten.,554,832,0,0,4,0,0,3,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0.0000000000,0.000000000,NULL,NFS
244,"Dat u het nu nog altijd niet doorhebt, is dus zeer begrijpelijk in dat opzicht",428,244,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,4,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0.7700000000,0.440000000,NULL,NFS
1955,"Mijnheer de minister, u bent een voluntarist, dat weet ik, en dat blijkt ook uit uw antwoord.",780,1955,0,0,2,0,0,1,0,0,0,0,1,4,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,1,21,0.0000000000,0.000000000,NULL,NFS
1646,"In Nederland gaat het bijvoorbeeld over openbare aanbestedingen, terwijl men in België werkt met een systeem van domeinconcessies, waaraan heel wat voorwaarden zijn verbonden.",715,1646,1,0,1,0,0,5,1,0,0,0,0,1,3,2,0,0,0,4,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,1,27,0.3583333333,0.066666667,NULL,CFS
250,"Natuurlijk is er altijd nog een betere oplossing, die door u wordt aangebracht, met name de splitsing van de gezondheidszorg",430,250,0,0,3,0,0,3,1,1,0,0,2,4,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,22,0.5500000000,0.275000000,NULL,NFS
543, Het stemt mij blij dat ondernemingen en vakbonden zo snel een akkoord bereiken over de organisatie van de sociale verkiezingen,479,543,2,0,3,0,0,2,3,0,0,0,0,2,3,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.6777777778,0.394444444,NULL,NFS
1664,"Het voorliggende wetsontwerp kadert in de bedoeling van de federale regering om de belangen van de consument te beschermen, zonder echter de ontwikkeling van hernieuwbare energie in de weg te staan.",717,1664,1,0,7,0,0,6,3,0,0,0,0,7,1,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,33,0.0000000000,0.000000000,NULL,NFS
839,Europa is niet in staat om een degelijk antwoord te bieden op de uitdagingen.,557,839,1,0,2,0,0,2,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0.8500000000,0.450000000,NULL,NFS
1848,Wij hebben een staatssecretaris voor Buitenlandse Handel.,762,1848,0,0,1,0,0,1,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0500000000,0.000000000,NULL,UFS
475,"Collega's, in juni 2016 was de koers van BNP Paribas 35,27 euro, vandaag is dat 66 euro",466,475,2,3,1,0,0,2,0,0,0,0,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,19,0.0000000000,0.000000000,NULL,CFS
1067,"U hebt het sociaal overleg zes extra maanden de tijd gegeven, maar er moet worden vastgesteld dat de vakbonds- gedelegeerden het niet willen doen slagen.",604,1067,2,1,3,0,0,0,2,0,0,0,3,3,3,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,2,28,0.4666666667,0.316666667,NULL,NFS
2223,We wachten nog altijd op het nieuwe beheerscontract en het meerjareninvesteringsplan (MIP) voor de NMBS.,843,2223,1,0,2,0,0,2,1,0,0,0,0,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,18,0.4500000000,0.150000000,NULL,NFS
1807,Ik pleit ervoor dat België meewerkt aan een globale oplossing.,753,1807,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,11,0.8000000000,-0.400000000,NULL,NFS
2395,Maar misschien moeten wij nu ook reeds beginnen nadenken over morgen en overmorgen.,881,2395,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0.0000000000,0.000000000,NULL,NFS
2180,"Mijnheer de voorzitter, collega’s, mijnheer de minister, gisteren en vandaag kon in de kranten en in het rapport van de onafhankelijke vakbond worden gelezen dat de enigszins tegenvallende inkomsten uit belastingen voornamelijk te wijten zouden zijn aan de daling van het personeelsbestand.",828,2180,3,0,8,0,0,6,2,0,0,0,3,9,4,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3,0,0,0,1,46,0.5833333333,0.233333333,NULL,CFS
1342,"Op dat vlak zijn wij zeker niet het enige land, maar we zijn zeker een van de koplopers in negatieve zin.",658,1342,1,0,3,0,0,2,4,0,0,0,1,2,1,0,0,0,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,23,0.4833333333,0.153333333,NULL,NFS
846,Europa moet nu Europese waarnemers eisen.,560,846,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.0000000000,0.000000000,NULL,NFS
997,"Inderdaad, als onderdeel van het Panamapakket werd ook beslist om het aantal fiscale ambtenaren dat aan Justitie ter beschikking zou worden gesteld, meer dan te verdubbelen, van 15 naar 33.",592,997,2,2,2,0,0,5,3,0,0,0,2,4,1,1,0,0,0,2,0,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,1,34,0.7750000000,-0.275000000,NULL,CFS
1926,U reageerde in een aantal Vlaamse kranten met de mededeling dat u niet over aanwijzingen beschikt dat het offensief in Mosoel een concrete dreiging met zich meebrengt.,774,1926,2,0,4,0,0,5,1,0,0,0,0,4,2,2,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,28,0.3000000000,0.125000000,NULL,CFS
780,We leveren ook een bijdrage in Jordanië en in Libanon.,535,780,1,0,1,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0.0000000000,0.000000000,NULL,CFS
1761,De wapenstilstand moet worden uitgebreid om humanitaire interventies toe te laten en politieke oplossingen te zoeken.,741,1761,2,0,1,0,0,1,2,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17,0.6000000000,0.050000000,NULL,NFS
1696,"Niettemin zitten wij met een probleem, want er zijn helaas ook niet-gezond denkende mensen hierbuiten die blijven denken dat België verantwoordelijk is voor dit bombardement en dit zou hen wel eens op slechte plannen kunnen brengen.",726,1696,3,0,1,0,0,2,1,0,0,0,4,4,2,1,0,0,0,5,0,7,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,1,0,0,0,1,38,0.7250000000,-0.250000000,NULL,NFS
746,Het was Turkije dat gisteren een staakt-het-vuren faciliteerde rond Aleppo.,525,746,0,0,1,0,0,1,0,0,0,0,1,1,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11,0.0000000000,0.000000000,NULL,CFS
1726,"Ik wil u graag geloven, maar zou toch formeel bewijs willen krijgen dat onze F- 16’s die bombardementen niet hebben uitgevoerd.",732,1726,2,0,0,0,0,0,1,0,0,0,4,2,2,1,0,0,0,3,1,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,2,24,0.2333333333,0.033333333,NULL,NFS
496,"Ik begrijp dan ook niet waarom sommigen hier een strijdpunt van maken, terwijl ze zich in 2013, toen er een vergelijkbare operatie werd uitgevoerd, veel terughoudender opstelden",471,496,2,2,2,0,0,1,1,1,0,0,1,2,0,0,0,0,0,4,0,6,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,3,0,0,0,0,30,0.4000000000,0.000000000,NULL,NFS
1482,Opnieuw mislopen we fiscale inkomsten.,687,1482,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0000000000,0.000000000,NULL,NFS
1288,"De pensioenhervormingen van deze en de vorige regering hebben de vergrijzingsfactuur met 1,9 % van het bbp doen dalen en het armoederisico bij de senioren is gedurende de laatste tien jaar met een derde afgenomen.",646,1288,2,3,7,0,0,5,1,0,1,0,2,6,2,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,36,0.1250000000,-0.025000000,NULL,CFS
479,Ik ben blij met uw antwoord dat we dat aandeel op termijn verder zullen afbouwen,468,479,1,0,0,0,0,2,1,1,0,0,2,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.5250000000,0.275000000,NULL,NFS
1133,"Bedrijven mogen buiten de pool rekruteren, maar ze moeten toch een toeslag op hun loonmassa van 2,5 % betalen en de loonkosten gaan toch omhoog, in plaats van omlaag wat toch de doelstelling van deze regering is.",621,1133,2,1,4,0,0,4,0,0,0,0,2,7,3,0,0,0,0,3,1,6,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,1,40,0.0000000000,0.000000000,NULL,CFS
1821,"Mijnheer de voorzitter, geachte ministers, bedankt voor uw duidelijk antwoord.",758,1821,0,0,1,0,0,1,1,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,13,0.7500000000,0.475000000,NULL,NFS
871,Wij moeten de rechtsregels respecteren en de regering heeft het recht en de plicht om de rechtsmiddelen uit te putten.,566,871,3,0,5,0,0,0,0,0,0,0,2,3,2,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0.3333333333,0.166666667,NULL,NFS
1625,En vergeet in uw bilaterale contacten ook Nederland niet.,713,1625,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.1000000000,0.000000000,NULL,NFS
962,Overeenkomstig de normen voor de erkenning van de kraamafdelingen moeten er evenwel een bepaald aantal vroedvrouwen en gekwalificeerde personeelsleden zijn om een 24-uursdienst te verlenen.,585,962,2,1,5,0,0,2,0,0,0,0,0,2,4,1,0,0,0,1,0,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,26,0.4500000000,0.200000000,NULL,CFS
3116,Ik meen dat van business as usual er nu geen sprake kan zijn.,1033,3116,0,0,0,0,0,1,0,0,0,0,2,4,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,0.0000000000,0.000000000,NULL,NFS
2943,De vijfde categorie zijn zij waarvan de diensten vermoeden dat zij misschien wel de intentie zouden kunnen hebben om te vertrekken.,1003,2943,2,1,3,0,0,0,0,0,0,0,3,2,1,0,0,0,0,2,1,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0.0000000000,0.000000000,NULL,UFS
2575,Onze partij levert een minister van Energie die zich met een onuitputtelijke energie stort op het realiseren van hernieuwbare doelstellingen en het energiezuinig maken van gebouwen.,917,2575,1,0,3,0,0,5,3,0,0,0,0,4,2,1,0,0,0,3,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,27,0.8500000000,0.650000000,NULL,NFS
2988,"Naast een bedrag van een miljard euro voor het GEN-project zal 436 miljoen euro vrijgemaakt worden voor andere projecten, namelijk 53 miljoen euro voor Wallonië, 368 miljoen voor Vlaanderen en 15 miljoen euro buiten de verdeelsleutel.",1016,2988,2,9,4,0,0,6,0,0,0,0,2,7,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,39,0.1750000000,0.050000000,NULL,CFS
2711,"Er is wetgeving in dit land, mijnheer Vuye, en iedereen doet zijn best om de wetgeving te respecteren.",949,2711,2,0,1,0,0,0,0,1,0,0,1,4,0,1,0,0,0,2,1,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,1,21,0.9750000000,0.675000000,NULL,NFS
3239,Ik meen dat er op dat vlak eigenlijk geen discussie is in het Parlement.,1068,3239,1,0,1,0,0,1,1,0,0,0,1,2,0,1,0,0,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15,0.3150000000,0.000000000,NULL,NFS
2822,Ik denk dat wij menselijke dingen hebben gevraagd.,974,2822,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,9,0.4500000000,0.200000000,NULL,NFS
2964,"Er is wel gewenning, ook bij de publieke opinie, bij de media en zelfs bij de politiek.",1009,2964,2,0,3,0,0,3,1,0,0,0,1,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,20,0.2750000000,0.025000000,NULL,NFS
3267,"Mijnheer de voorzitter, mevrouw Gantois, de nationale systemen voor verplichte etikettering van de oorsprong van levensmiddelen veroorzaken reeds meerdere jaren een diepe kloof aan de tafel van de Europese Raad.",1074,3267,0,1,6,0,0,5,3,0,0,0,0,6,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,33,0.2833333333,0.116666667,NULL,NFS
3068,"U weet dat ik hier al meermaals heb gezegd dat de strijd tegen de mensensmokkel één van mijn prioriteiten is, die ook is opgenomen in het Nationaal Veiligheidsplan.",1024,3068,2,0,3,0,0,3,0,0,0,0,3,3,2,2,0,0,0,3,1,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,30,0.0000000000,0.000000000,NULL,NFS
2786,Uit dezelfde speech van 12 jaar geleden.,963,2786,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.1000000000,0.000000000,NULL,NFS
2958,Wij zullen dat doen binnen ons kader en met onze waarden en zullen daarmee de strijd tegen de terroristen winnen.,1007,2958,2,0,2,0,0,2,0,0,0,0,2,2,1,0,0,0,0,2,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0.0000000000,0.000000000,NULL,NFS
2910,"Iedereen moet gelijk zijn voor de wet, geen positieve maar ook geen negatieve discriminatie, wel een doelgerichte strijd tegen grote fraude.",992,2910,2,0,3,0,0,2,4,0,0,0,1,5,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,24,0.3733333333,0.066666667,NULL,NFS
3138,Er moet een betere controle komen van onze externe grenzen en betere contacten met Afrikaanse landen.,1039,3138,1,0,1,0,0,2,1,2,0,0,1,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0.0000000000,0.000000000,NULL,NFS
3147,De Commissie heeft een kalender voorgesteld.,1042,3147,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,7,0.0000000000,0.000000000,NULL,UFS
3308,Met deze gegevens kunnen wij ook veel gerichter controleren en onze middelen veel gerichter inzetten.,1084,3308,1,2,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0.0000000000,0.000000000,NULL,NFS
3284,Wij wachten inderdaad de resultaten van de impactstudie af.,1078,3284,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0.0000000000,0.000000000,NULL,NFS
3092,De contacten gebeuren tussen de politiediensten.,1027,3092,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.0000000000,0.000000000,NULL,UFS
3281,Ik ben van plan preciseringen te vragen aan de commissaris over de termijnen die hij nodig heeft om dat rapport voor te leggen.,1076,3281,1,0,2,0,0,3,1,0,0,0,2,3,2,0,0,0,0,4,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0.3500000000,0.250000000,NULL,NFS
2517,"De tijd van Coucke en Goethals, toen beklaagden het slachtoffer werden van oneerlijke processen, omdat ze het Frans niet machtig waren en hun proces volledig in het Frans werd gevoerd, ligt gelukkig al heel ver achter ons.",904,2517,4,0,3,0,0,4,6,0,0,0,3,4,1,2,0,0,0,3,1,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,0,0,0,1,41,0.7066666667,-0.148333333,NULL,NFS
3237,Hopelijk zullen we volgende week in de commissie een consensus kunnen bereiken over de aanbevelingen voor uitvoering door de regering.,1067,3237,0,0,4,0,0,4,1,0,0,0,2,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,21,0.2000000000,0.000000000,NULL,NFS
3163,“Het Zomerakkoord is geen budgettaire fictie.,1045,3163,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.0000000000,0.000000000,NULL,NFS
3153,"Mijnheer de voorzitter, ik vind het opvallend dat deze reclame in alle universiteitssteden verboden wordt, behalve in Antwerpen.",1044,3153,1,0,2,0,0,2,0,0,0,0,1,3,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,21,0.9000000000,0.500000000,NULL,NFS
2561,"Daarop volgde grote en terechte verontwaardiging, zowel in het binnenland als in het buitenland.",916,2561,2,0,2,0,0,2,2,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,16,0.9000000000,0.400000000,NULL,NFS
2516,"Wij zijn het er uiteraard volkomen mee eens dat een beklaagde, van welke nationaliteit ook, recht heeft op een eerlijk proces, dat hij moet kunnen begrijpen waarvan hij wordt beticht en de essentie van de procesgang, waaronder het vonnis, moet kunnen volgen en begrijpen.",903,2516,4,0,5,0,0,3,3,0,0,0,6,6,0,0,0,0,0,5,0,6,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,0,5,0,0,0,1,50,0.5583333333,0.254166667,NULL,NFS
2986,"De Ministerraad heeft inderdaad beslist om bijkomende middelen vrij te maken voor een bedrag van een miljard euro, zoals u al zei, boven op het saldo van het GEN-fonds en van de prefinanciering van het Waals Gewest.",1015,2986,3,1,7,0,0,6,2,0,0,0,1,5,1,3,0,0,0,1,0,2,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,1,40,0.7166666667,0.291666667,NULL,CFS
2587,"Zij heeft ook verklaard dat de doelstellingen voor België bijna niet haalbaar zijn en nu blijkt – ik weet niet of het waar is – er een nota te circuleren in het kabinet, misschien zelfs in de regering, die de doelstellingen voor 2030, namelijk de vermindering van de CO2-uitstoot met 35 %, ernstig in vraag stelt.",920,2587,5,3,7,0,0,7,3,0,0,0,3,6,2,1,0,0,0,4,0,8,0,0,0,0,1,0,1,1,3,0,1,0,0,0,0,0,4,0,0,0,1,61,0.5750000000,0.075000000,NULL,CFS
3294,"Dit lijkt mij een zeer interessante piste, maar ik kan mij niet van de indruk ontdoen — en als ik mij vergis, zult u mij dat zodadelijk wel zeggen — dat er nog een aantal angels aan dat verhaal zit.",1080,3294,5,0,3,0,0,1,2,0,0,0,3,6,1,0,0,0,0,9,0,5,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,0,0,1,43,0.9900000000,0.715000000,NULL,NFS
3227,En dat zorgt voor onrechtvaardige akkoorden en voor heel veel chaos en onzekerheid.,1064,3227,3,1,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0.7333333333,-0.283333333,NULL,NFS
2907,"Tot besluit, stel ik vast dat uw en mijn focus anders zijn.",991,2907,2,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14,0.4833333333,0.000000000,NULL,NFS
2666,We zijn halfweg de regeerperiode en 2017 is dan ook een belangrijk jaar waarin de hervormingen moeten worden voortgezet.,938,2666,1,1,3,0,0,0,1,0,0,0,4,3,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20,0.8500000000,0.350000000,NULL,NFS
2512,"Zo niet wordt het mooi op papier, maar een chaos in de praktijk.",902,2512,0,0,2,0,0,2,1,0,0,0,1,3,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15,1.0000000000,0.700000000,NULL,NFS
2654,"Laat ons alstublieft die kans aangrijpen, om te tonen dat het ons menens is met ons klimaat.",937,2654,2,0,1,0,0,1,0,0,0,0,2,2,1,0,0,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,19,0.6000000000,-0.300000000,NULL,NFS
2923,"Uitgerekend vandaag heeft de commissie Terrorismebestrijding, onder leiding van Patrick Dewael, een aantal aanbevelingen bekendgemaakt, onder andere dat er beter moet worden samengewerkt tussen de inlichtingendiensten en dat de informatie op de verschillende lijsten van terreurverdachten en mogelijke geradicaliseerden moet worden uitgewisseld.",996,2923,4,0,5,0,0,6,1,1,0,0,5,4,4,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,1,46,0.3000000000,0.033333333,NULL,CFS
2869,Voorlopig heb ik daar nog niet veel van gezien.,985,2869,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0.3000000000,-0.100000000,NULL,NFS
2884,Dat zullen wij over een paar jaar moeten evalueren.,986,2884,0,0,1,0,0,1,1,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.0000000000,0.000000000,NULL,NFS
2967,"Van de 622 personen die op de OCAD-lijst staan, zijn er minstens nog 100 tot 150 op vrije voeten, hier, bij ons, in ons land.",1010,2967,0,3,2,0,0,6,1,0,0,0,0,2,2,0,0,0,0,3,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,30,0.7833333333,0.483333333,NULL,CFS
2463,Dat is alleszins onze ambitie ter zake.,894,2463,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0000000000,0.000000000,NULL,NFS
2927,Soms staan er zaken in de pers die na onderzoek niet helemaal waar blijken te zijn.,997,2927,0,0,1,0,0,1,0,0,0,0,2,2,1,0,0,0,0,1,0,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17,0.5000000000,0.200000000,NULL,UFS
