sentence_id,content,ID,S_ID,LENGTH,POL,SUBJ,LEMMA_SENT,POS_SENT,LEMMA_POS,category
1440,Rusland is bevrijd van het communisme en het is een foute strategie om vandaag de politiek van de Koude Oorlog opnieuw in praktijk te willen brengen en Rusland als een vijand te willen zien terwijl het onze bondgenoot is.,769,1440,40,-0.3000000000,0.577800000,rusland zijn bevrijd van het communisme en het zijn een fout strategie om vandaag de politiek van de koude oorlog opnieuw in praktijk te willen brengen en rusland als een vijand te willen zien terwijl het onze bondgenoot zijn .,NNP MD JJ IN DT NN CC PRP MD DT JJ NN CC RB DT NN IN DT NNP NNP RB IN NN TO MD VB CC NNP CC DT NN TO MD VB CC DT PRP$ NN MD .,rusland_NNP zijn_MD bevrijd_JJ van_IN het_DT communisme_NN en_CC het_PRP zijn_MD een_DT fout_JJ strategie_NN om_CC vandaag_RB de_DT politiek_NN van_IN de_DT koude_NNP oorlog_NNP opnieuw_RB in_IN praktijk_NN te_TO willen_MD brengen_VB en_CC rusland_NNP als_CC een_DT vijand_NN te_TO willen_MD zien_VB terwijl_CC het_DT onze_PRP$ bondgenoot_NN zijn_MD ._.,NFS
1102,"Parlementsleden moeten hier met een papiertje staan, terwijl ministers een tekst mogen voorlezen, waarna ze ons op het einde naar de bevoegde persoon verwijzen.",603,1102,27,-0.6500000000,0.900000000,"parlementsleed moeten hier met een papiertje staan , terwijl minister een tekst mogen voorlezen , waarna ze ons op het einde naar de bevoegde persoon verwijzen .","NNS MD RB IN DT NN VB , CC NNS DT NN MD VB , RB PRP PRP IN DT NN IN DT NN NN VB .","parlementsleed_NNS moeten_MD hier_RB met_IN een_DT papiertje_NN staan_VB ,_, terwijl_CC minister_NNS een_DT tekst_NN mogen_MD voorlezen_VB ,_, waarna_RB ze_PRP ons_PRP op_IN het_DT einde_NN naar_IN de_DT bevoegde_NN persoon_NN verwijzen_VB ._.",NFS
1124,In ons regeerakkoord staat dat wij dat ook willen.,615,1124,10,0.0000000000,0.000000000,in ons regeerakkoord staan dat wij dat ook willen .,IN PRP$ NN VBZ CC PRP PRP RB MD .,in_IN ons_PRP$ regeerakkoord_NN staan_VBZ dat_CC wij_PRP dat_PRP ook_RB willen_MD ._.,CFS
1758,"Gelet op de toegekende spreektijd zal ik niet in details treden over de acties in Irak, maar we nemen deel aan de militaire coalitie, de heropbouw, de humanitaire acties en de strijd tegen de straffeloosheid.",908,1758,39,-0.1000000000,0.100000000,"letten op de toegekennen spreektijd zullen ik niet in detail treden over de actie in irak , maar we nemen deel aan de militair coalitie , de heropbouw , de humanitair actie en de strijd tegen de straffeloosheid .","VBN IN DT VBN NN MD PRP RB IN NNS VB IN DT NNS IN NNP , CC PRP VBP NN IN DT JJ NN , DT NN , DT JJ NNS CC DT NN IN DT NN .","letten_VBN op_IN de_DT toegekennen_VBN spreektijd_NN zullen_MD ik_PRP niet_RB in_IN detail_NNS treden_VB over_IN de_DT actie_NNS in_IN irak_NNP ,_, maar_CC we_PRP nemen_VBP deel_NN aan_IN de_DT militair_JJ coalitie_NN ,_, de_DT heropbouw_NN ,_, de_DT humanitair_JJ actie_NNS en_CC de_DT strijd_NN tegen_IN de_DT straffeloosheid_NN ._.",CFS
1084,Dit is wat men begrijpt in Brussel onder jobcreatie: jobdestructie in Vlaanderen.,592,1084,14,0.0000000000,0.000000000,dit zijn wat men begrijpen in brussel onder jobcreatie : jobdestructie in vlaanderen .,PRP MD PRP PRP VBZ IN NNP IN NN . NN IN NNP .,dit_PRP zijn_MD wat_PRP men_PRP begrijpen_VBZ in_IN brussel_NNP onder_IN jobcreatie_NN :_. jobdestructie_NN in_IN vlaanderen_NNP ._.,NFS
938,Dat kunnen en mogen wij niet tolereren.,518,938,8,0.0000000000,0.000000000,dat kunnen en mogen wij niet tolereren .,PRP MD CC MD PRP RB VB .,dat_PRP kunnen_MD en_CC mogen_MD wij_PRP niet_RB tolereren_VB ._.,NFS
1177,"Mijnheer de minister, ik dank u voor uw antwoord.",643,1177,11,0.0000000000,0.000000000,"mijnheer de minister , ik danken u voor uw antwoord .","NN DT NN , PRP VBP PRP IN PRP$ NN .","mijnheer_NN de_DT minister_NN ,_, ik_PRP danken_VBP u_PRP voor_IN uw_PRP$ antwoord_NN ._.",NFS
1525,"Het zou heel jammer zijn, mocht een dergelijk mooi project te vondeling worden gelegd en uiteindelijk in een schuif belanden.",807,1525,22,-0.0333000000,0.800000000,"het zullen heel jammer zijn , mogen een dergelijk mooi project te vondeling worden leggen en uiteindelijk in een schuif belanden .","PRP MD RB JJ MD , MD DT PRP JJ NN IN NN MD VBN CC JJ IN DT NN VB .","het_PRP zullen_MD heel_RB jammer_JJ zijn_MD ,_, mogen_MD een_DT dergelijk_PRP mooi_JJ project_NN te_IN vondeling_NN worden_MD leggen_VBN en_CC uiteindelijk_JJ in_IN een_DT schuif_NN belanden_VB ._.",NFS
1319,Zij zitten op dit ogenblik op een historisch laag niveau.,704,1319,11,-0.2400000000,0.480000000,zij zitten oppen dit ogenblik op een historisch laag niveau .,PRP VBP VB PRP NN IN DT JJ JJ NN .,zij_PRP zitten_VBP oppen_VB dit_PRP ogenblik_NN op_IN een_DT historisch_JJ laag_JJ niveau_NN ._.,CFS
1426,Ons land is dus een van de achtentwintig landen dat als trouwe bondgenoot binnen de Noord-Atlantische Verdragsorganisatie zijn deel daarvan opneemt onder het leiderschap van Duitsland.,760,1426,27,0.7000000000,0.900000000,ons land zijn dus een van de achtentwintig land dat als trouw bondgenoot binnen de noord-atlantische verdragsorganisatie zijn deel daarvan opnemen onder het leiderschap van duitsland .,PRP$ NN MD RB DT IN DT NN NNS CC CC JJ NN RB DT NNP NNP PRP$ NN RB VBZ IN DT NN IN NNP .,ons_PRP$ land_NN zijn_MD dus_RB een_DT van_IN de_DT achtentwintig_NN land_NNS dat_CC als_CC trouw_JJ bondgenoot_NN binnen_RB de_DT noord-atlantische_NNP verdragsorganisatie_NNP zijn_PRP$ deel_NN daarvan_RB opnemen_VBZ onder_IN het_DT leiderschap_NN van_IN duitsland_NNP ._.,CFS
1743,"Mijnheer de voorzitter, collega's, ik heb gisteren samen met de minister van Defensie de beschuldigingen die werden geuit door de Russische media en door de woordvoerder van het Russische ministerie van Buitenlandse Zaken over een vermeende luchtaanval van de Belgische luchtmacht op het dorp Hassadjek in de regio van Aleppo in de nacht van 17 op 18 oktober 2016, met klem ontkend.",900,1743,66,-0.0500000000,0.225000000,"mijnheer de voorzitter , collega , ik hebben gisteren samen met de minister van defensie de beschuldiging die worden uiten door de russisch media en door de woordvoerder van het russisch ministerie van buitenlandse zaken over een vermeend luchtaanval van de belgisch luchtmacht op het dorp hassadjek in de regio van aleppo in de nacht van 17 op 18 oktober 2016 , met klem ontkennen .","NN DT NN , NNS , PRP MD RB RB IN DT NN IN NNP DT NNS PRP MD VBN IN DT JJ NN CC IN DT NN IN DT JJ NN IN NNP NNPS IN DT JJ NN IN DT JJ NN IN DT NN NNP IN DT NN IN NNP IN DT NN IN CD IN CD NNP CD , IN JJ VBG .","mijnheer_NN de_DT voorzitter_NN ,_, collega_NNS ,_, ik_PRP hebben_MD gisteren_RB samen_RB met_IN de_DT minister_NN van_IN defensie_NNP de_DT beschuldiging_NNS die_PRP worden_MD uiten_VBN door_IN de_DT russisch_JJ media_NN en_CC door_IN de_DT woordvoerder_NN van_IN het_DT russisch_JJ ministerie_NN van_IN buitenlandse_NNP zaken_NNPS over_IN een_DT vermeend_JJ luchtaanval_NN van_IN de_DT belgisch_JJ luchtmacht_NN op_IN het_DT dorp_NN hassadjek_NNP in_IN de_DT regio_NN van_IN aleppo_NNP in_IN de_DT nacht_NN van_IN 17_CD op_IN 18_CD oktober_NNP 2016_CD ,_, met_IN klem_JJ ontkennen_VBG ._.",CFS
1694,"Mijnheer de voorzitter, heren ministers, wij zitten met een probleem, met name dat Rusland België ervan beschuldigt dat twee van zijn F-16’s dinsdag een bombardement hebben uitgevoerd waarbij minstens zes burgerslachtoffers zijn gevallen.",879,1694,39,0.0000000000,0.000000000,"mijnheer de voorzitter , heer minister , wij zitten met een probleem , met name dat rusland belgië ervan beschuldigen dat twee van zijn f-16 ’  dinsdag een bombardement hebben uitvoeren waarbij minstens zes burgerslachtoffer zijn geval .","NN DT NN , NNS NNS , PRP VBP IN DT NN , IN NN CC NNP NNP RB VBZ CC CD NNS MD NNP NN NNS NNP DT NN MD VBN RB RB CD NNS MD NNS .","mijnheer_NN de_DT voorzitter_NN ,_, heer_NNS minister_NNS ,_, wij_PRP zitten_VBP met_IN een_DT probleem_NN ,_, met_IN name_NN dat_CC rusland_NNP belgië_NNP ervan_RB beschuldigen_VBZ dat_CC twee_CD van_NNS zijn_MD f-16_NNP ’_NN _NNS dinsdag_NNP een_DT bombardement_NN hebben_MD uitvoeren_VBN waarbij_RB minstens_RB zes_CD burgerslachtoffer_NNS zijn_MD geval_NNS ._.",CFS
927,De Gewesten moeten op hun manier en op hun plaats bij de erkenning van de moskeeën – dat is hun verantwoordelijkheid – ex ante en ex post doen wat moet om de rekeningen zo goed mogelijk te volgen.,512,927,39,0.1000000000,0.600000000,de gewesten moeten op hun manier en op hun plaats bij de erkenning van de moskeeën – dat zijn hun verantwoordelijkheid – ex ant en ex post doen wat moeten om de rekening zo goed mogelijk te volgen .,DT NNP MD IN PRP$ NN CC IN PRP$ NN IN DT NN IN DT NN NN PRP MD PRP$ NN NN NN JJ CC NN NN VB PRP MD CC DT NNS RB JJ JJ TO VB .,de_DT gewesten_NNP moeten_MD op_IN hun_PRP$ manier_NN en_CC op_IN hun_PRP$ plaats_NN bij_IN de_DT erkenning_NN van_IN de_DT moskeeën_NN –_NN dat_PRP zijn_MD hun_PRP$ verantwoordelijkheid_NN –_NN ex_NN ant_JJ en_CC ex_NN post_NN doen_VB wat_PRP moeten_MD om_CC de_DT rekening_NNS zo_RB goed_JJ mogelijk_JJ te_TO volgen_VB ._.,NFS
959,"De initiatieven van de ziekenhuis- groep Jolimont zijn niet het gevolg van mijn beslissingen, maar werden al lang geleden genomen: de nieuwe kraamafdeling in La Louvière werd immers vorige maand ingehuldigd.",528,959,35,0.0167000000,0.366700000,"de initiatief van de ziekenhuis - groep jolimont zijn niet het gevolg van mijn beslissing , maar worden al lang geleden nemen : de nieuw kraamafdeling in la louvièr worden immers vorig maand inhuldigen .","DT NNS IN DT NN . NN NNP PRP RB DT NN IN PRP$ NNS , CC MD RB JJ RB VBN . DT JJ NN IN NNP JJ MD RB JJ NN VBN .","de_DT initiatief_NNS van_IN de_DT ziekenhuis_NN -_. groep_NN jolimont_NNP zijn_PRP niet_RB het_DT gevolg_NN van_IN mijn_PRP$ beslissing_NNS ,_, maar_CC worden_MD al_RB lang_JJ geleden_RB nemen_VBN :_. de_DT nieuw_JJ kraamafdeling_NN in_IN la_NNP louvièr_JJ worden_MD immers_RB vorig_JJ maand_NN inhuldigen_VBN ._.",CFS
1646,"In Nederland gaat het bijvoorbeeld over openbare aanbestedingen, terwijl men in België werkt met een systeem van domeinconcessies, waaraan heel wat voorwaarden zijn verbonden.",856,1646,27,0.0667000000,0.358300000,"in nederland gaten het bijvoorbeeld over openbaar aanbesteding , terwijl men in belgië werken met een systeem van domeinconcessie , waaraan heel wat voorwaard zijn verbinden .","IN NNP VBZ PRP RB IN JJ NNS , CC PRP IN NNP VBZ IN DT NN IN NNS , RB RB PRP NNS PRP VBN .","in_IN nederland_NNP gaten_VBZ het_PRP bijvoorbeeld_RB over_IN openbaar_JJ aanbesteding_NNS ,_, terwijl_CC men_PRP in_IN belgië_NNP werken_VBZ met_IN een_DT systeem_NN van_IN domeinconcessie_NNS ,_, waaraan_RB heel_RB wat_PRP voorwaard_NNS zijn_PRP verbinden_VBN ._.",CFS
1664,"Het voorliggende wetsontwerp kadert in de bedoeling van de federale regering om de belangen van de consument te beschermen, zonder echter de ontwikkeling van hernieuwbare energie in de weg te staan.",866,1664,33,0.0000000000,0.000000000,"het voorliggend wetsontwerp kaderen in de bedoeling van de federaal regering om de belang van de consument te beschermen , zonder echter de ontwikkeling van hernieuwbaar energie in de weg te staan .","DT JJ NN VBZ IN DT NN IN DT JJ NN CC DT NNS IN DT NN TO VB , IN RB DT NN IN JJ NN IN DT NN TO VB .","het_DT voorliggend_JJ wetsontwerp_NN kaderen_VBZ in_IN de_DT bedoeling_NN van_IN de_DT federaal_JJ regering_NN om_CC de_DT belang_NNS van_IN de_DT consument_NN te_TO beschermen_VB ,_, zonder_IN echter_RB de_DT ontwikkeling_NN van_IN hernieuwbaar_JJ energie_NN in_IN de_DT weg_NN te_TO staan_VB ._.",NFS
1067,"U hebt het sociaal overleg zes extra maanden de tijd gegeven, maar er moet worden vastgesteld dat de vakbonds- gedelegeerden het niet willen doen slagen.",583,1067,28,0.3167000000,0.466700000,"u hebben het sociaal overleg zes extra maand de tijd geven , maar er moeten worden vaststellen dat de vakbonds - gedelegeerd het niet willen doen slaag .","PRP VBP DT JJ NN CD JJ NNS DT NN VBN , CC RB MD MD VBN CC DT NN . NNS PRP RB MD VB NNS .","u_PRP hebben_VBP het_DT sociaal_JJ overleg_NN zes_CD extra_JJ maand_NNS de_DT tijd_NN geven_VBN ,_, maar_CC er_RB moeten_MD worden_MD vaststellen_VBN dat_CC de_DT vakbonds_NN -_. gedelegeerd_NNS het_PRP niet_RB willen_MD doen_VB slaag_NNS ._.",NFS
1807,Ik pleit ervoor dat België meewerkt aan een globale oplossing.,927,1807,11,-0.4000000000,0.800000000,ik pleiten ervoor dat belgië meewerken aan een globaal oplossing .,PRP VBP RB CC NNP VBN IN DT JJ NN .,ik_PRP pleiten_VBP ervoor_RB dat_CC belgië_NNP meewerken_VBN aan_IN een_DT globaal_JJ oplossing_NN ._.,NFS
1342,"Op dat vlak zijn wij zeker niet het enige land, maar we zijn zeker een van de koplopers in negatieve zin.",716,1342,23,0.1533000000,0.483300000,"op dat vlak zijn wij zeker niet het enig land , maar we zijn zeker een van de koploper in negatief zin .","RP PRP RB PRP$ PRP JJ RB DT JJ NN , CC PRP MD JJ DT IN DT NNS IN JJ NN .","op_RP dat_PRP vlak_RB zijn_PRP$ wij_PRP zeker_JJ niet_RB het_DT enig_JJ land_NN ,_, maar_CC we_PRP zijn_MD zeker_JJ een_DT van_IN de_DT koploper_NNS in_IN negatief_JJ zin_NN ._.",NFS
997,"Inderdaad, als onderdeel van het Panamapakket werd ook beslist om het aantal fiscale ambtenaren dat aan Justitie ter beschikking zou worden gesteld, meer dan te verdubbelen, van 15 naar 33.",549,997,34,-0.2750000000,0.775000000,"inderdaad , als onderdeel van het panamapakket worden ook beslist om het aantal fiscaal ambtenaar dat aan justitie ter beschikking zou worden stellen , meer dan te verdubbelen , van 15 naar 33 .","RB , PRP NN IN DT NNP MD RB JJ CC DT NN JJ NNS PRP IN NN IN NN JJ MD VBN , RB CC TO VB , IN CD IN CD .","inderdaad_RB ,_, als_PRP onderdeel_NN van_IN het_DT panamapakket_NNP worden_MD ook_RB beslist_JJ om_CC het_DT aantal_NN fiscaal_JJ ambtenaar_NNS dat_PRP aan_IN justitie_NN ter_IN beschikking_NN zou_JJ worden_MD stellen_VBN ,_, meer_RB dan_CC te_TO verdubbelen_VB ,_, van_IN 15_CD naar_IN 33_CD ._.",CFS
1761,De wapenstilstand moet worden uitgebreid om humanitaire interventies toe te laten en politieke oplossingen te zoeken.,910,1761,17,0.0500000000,0.600000000,de wapenstilstand moeten worden uitbreiden om humanitair interventie toe te laten en politiek oplossing te zoeken .,DT NN MD MD VBN CC JJ NNS IN TO MD CC JJ NNS TO VB .,de_DT wapenstilstand_NN moeten_MD worden_MD uitbreiden_VBN om_CC humanitair_JJ interventie_NNS toe_IN te_TO laten_MD en_CC politiek_JJ oplossing_NNS te_TO zoeken_VB ._.,NFS
1696,"Niettemin zitten wij met een probleem, want er zijn helaas ook niet-gezond denkende mensen hierbuiten die blijven denken dat België verantwoordelijk is voor dit bombardement en dit zou hen wel eens op slechte plannen kunnen brengen.",880,1696,38,-0.2500000000,0.725000000,"niettemin zitten wij met een probleem , want er zijn helaas ook niet-gezond denkennen mens hierbuiten die blijven denken dat belgië verantwoordelijk zijn voren dit bombardement en dit zullen hen wel eens op slecht plan kunnen brengen .","RB VBP PRP IN DT NN , CC RB VBP RB RB NN VBG NNS RB PRP MD VB CC NNP NN MD VB PRP NN CC PRP MD PRP RB RB IN JJ NNS MD VB .","niettemin_RB zitten_VBP wij_PRP met_IN een_DT probleem_NN ,_, want_CC er_RB zijn_VBP helaas_RB ook_RB niet-gezond_NN denkennen_VBG mens_NNS hierbuiten_RB die_PRP blijven_MD denken_VB dat_CC belgië_NNP verantwoordelijk_NN zijn_MD voren_VB dit_PRP bombardement_NN en_CC dit_PRP zullen_MD hen_PRP wel_RB eens_RB op_IN slecht_JJ plan_NNS kunnen_MD brengen_VB ._.",NFS
1726,"Ik wil u graag geloven, maar zou toch formeel bewijs willen krijgen dat onze F- 16’s die bombardementen niet hebben uitgevoerd.",891,1726,26,0.0333000000,0.233300000,"ik willen u graag geloven , maar zullen toch formeel bewijs willen krijgen dat onze f - 16 ’  die bombardement niet hebben uitvoeren .","PRP MD PRP JJ VB , CC MD RB NN NN MD VB CC PRP$ NNP . CD NN NNS PRP NNS RB MD VBN .","ik_PRP willen_MD u_PRP graag_JJ geloven_VB ,_, maar_CC zullen_MD toch_RB formeel_NN bewijs_NN willen_MD krijgen_VB dat_CC onze_PRP$ f_NNP -_. 16_CD ’_NN _NNS die_PRP bombardement_NNS niet_RB hebben_MD uitvoeren_VBN ._.",NFS
1482,Opnieuw mislopen we fiscale inkomsten.,791,1482,6,0.0000000000,0.000000000,opnieuw misloop we fiscaal inkomst .,RB NNS PRP JJ NNS .,opnieuw_RB misloop_NNS we_PRP fiscaal_JJ inkomst_NNS ._.,NFS
1288,"De pensioenhervormingen van deze en de vorige regering hebben de vergrijzingsfactuur met 1,9 % van het bbp doen dalen en het armoederisico bij de senioren is gedurende de laatste tien jaar met een derde afgenomen.",693,1288,36,-0.0250000000,0.125000000,"de pensioenhervorming vannen deze en de vorig regering hebben de vergrijzingsfactuur met 1,9 % van het bbp doen dalen en het armoederisico bij de senior zijn gedurende de laatst tien jaar met een derde afnemen .",DT NNS VB PRP CC DT JJ NN MD DT NN IN CD NN IN DT NN VB VB CC PRP NN IN DT NNS MD IN DT JJS CD NN IN DT CD VBN .,"de_DT pensioenhervorming_NNS vannen_VB deze_PRP en_CC de_DT vorig_JJ regering_NN hebben_MD de_DT vergrijzingsfactuur_NN met_IN 1,9_CD %_NN van_IN het_DT bbp_NN doen_VB dalen_VB en_CC het_PRP armoederisico_NN bij_IN de_DT senior_NNS zijn_MD gedurende_IN de_DT laatst_JJS tien_CD jaar_NN met_IN een_DT derde_CD afnemen_VBN ._.",CFS
1133,"Bedrijven mogen buiten de pool rekruteren, maar ze moeten toch een toeslag op hun loonmassa van 2,5 % betalen en de loonkosten gaan toch omhoog, in plaats van omlaag wat toch de doelstelling van deze regering is.",621,1133,40,0.0000000000,0.000000000,"bedrijf mogen buiten de pool rekruteer , maar ze moeten toch een toeslag op hun loonmassa van 2,5 % betalen en de loonkost gaan toch omhoog , in plaats van omlaag wat toch de doelstelling vannen deze regering zijn .","NNS MD RB DT NN NNS , CC PRP VBP RB DT NN IN PRP$ NN IN CD NN VB CC DT NNS VB RB RB , IN NN IN RB PRP RB DT NN VB PRP NN MD .","bedrijf_NNS mogen_MD buiten_RB de_DT pool_NN rekruteer_NNS ,_, maar_CC ze_PRP moeten_VBP toch_RB een_DT toeslag_NN op_IN hun_PRP$ loonmassa_NN van_IN 2,5_CD %_NN betalen_VB en_CC de_DT loonkost_NNS gaan_VB toch_RB omhoog_RB ,_, in_IN plaats_NN van_IN omlaag_RB wat_PRP toch_RB de_DT doelstelling_NN vannen_VB deze_PRP regering_NN zijn_MD ._.",CFS
1821,"Mijnheer de voorzitter, geachte ministers, bedankt voor uw duidelijk antwoord.",935,1821,13,0.4750000000,0.750000000,"mijnheer de voorzitter , geachen minister , bedanken voor uw duidelijk antwoord .","NN DT NN , VBN NNS , VBN IN PRP$ JJ NN .","mijnheer_NN de_DT voorzitter_NN ,_, geachen_VBN minister_NNS ,_, bedanken_VBN voor_IN uw_PRP$ duidelijk_JJ antwoord_NN ._.",NFS
871,Wij moeten de rechtsregels respecteren en de regering heeft het recht en de plicht om de rechtsmiddelen uit te putten.,488,871,21,0.1667000000,0.333300000,wij moeten de rechtsregel respecteren en de regering hebben het recht en de plicht om de rechtsmiddeel uit te putten .,PRP MD DT NNS VB CC DT NN MD DT NN CC DT NN CC DT NNS RP TO VB .,wij_PRP moeten_MD de_DT rechtsregel_NNS respecteren_VB en_CC de_DT regering_NN hebben_MD het_DT recht_NN en_CC de_DT plicht_NN om_CC de_DT rechtsmiddeel_NNS uit_RP te_TO putten_VB ._.,NFS
1625,En vergeet in uw bilaterale contacten ook Nederland niet.,847,1625,10,0.0000000000,0.100000000,en vergeet in uw bilateraal contact ook nederland niet .,CC NN IN PRP$ JJ NNS RB NNP RB .,en_CC vergeet_NN in_IN uw_PRP$ bilateraal_JJ contact_NNS ook_RB nederland_NNP niet_RB ._.,NFS
962,Overeenkomstig de normen voor de erkenning van de kraamafdelingen moeten er evenwel een bepaald aantal vroedvrouwen en gekwalificeerde personeelsleden zijn om een 24-uursdienst te verlenen.,530,962,26,0.2000000000,0.450000000,overeenkomstig de norm voor de erkenning van de kraamafdeling moeten er evenwel een bepaald aantal vroedvrouw en gekwalificeren personeelsleed zijn om een 24-uursdienst te verlenen .,NNP DT NNS IN DT NN IN DT NNS VBP RB RB DT RB NN NNS CC VBN NNS PRP CC DT CD TO VB .,overeenkomstig_NNP de_DT norm_NNS voor_IN de_DT erkenning_NN van_IN de_DT kraamafdeling_NNS moeten_VBP er_RB evenwel_RB een_DT bepaald_RB aantal_NN vroedvrouw_NNS en_CC gekwalificeren_VBN personeelsleed_NNS zijn_PRP om_CC een_DT 24-uursdienst_CD te_TO verlenen_VB ._.,CFS
986,Ik wil nog een andere maatregel in herinnering brengen.,543,986,10,0.0000000000,0.100000000,ik willen nog een andere maatregel in herinnering brengen .,PRP MD RB DT PRP NN IN NN VB .,ik_PRP willen_MD nog_RB een_DT andere_PRP maatregel_NN in_IN herinnering_NN brengen_VB ._.,NFS
